annee;code_sexe;sexe;code_secteur_cnu;secteur_disciplinaire;code_groupe_corps;groupe_de_corps;code_uai;etablissement;code_academie;academie;code_region;region;code_pres;PRES;code_idex;IDEX;beneficiaires;geolocalisation
2011;1;Hommes;3;Sciences;1;Professeurs et assimilés;0590349J;École centrale de Lille;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;5;50.61158, 3.142495
2011;1;Hommes;3;Sciences;1;Professeurs et assimilés;0595964M;Université du Littoral - Côte d'Opale;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;4;51.03955, 2.372557
2011;1;Hommes;3;Sciences;1;Professeurs et assimilés;0631525R;Université Clermont-Ferrand 2 - Blaise Pascal;06;Clermont-Ferrand;83;Auvergne;0631987T;PRES Clermont Université;;Hors IDEX;12;45.77626, 3.091604
2011;1;Hommes;3;Sciences;1;Professeurs et assimilés;0691774D;Université Lyon 1 - Claude Bernard;10;Lyon;82;Rhône-Alpes;0694094A;PRES Université de Lyon;;Hors IDEX;28;45.77916, 4.872874
2011;1;Hommes;3;Sciences;1;Professeurs et assimilés;0753428U;Institut de physique du globe de Paris;01;Paris;11;Île-de-France;0755598C;PRES Sorbonne Paris Cité;7;IDEX USPC;3;48.84641, 2.354846
2011;1;Hommes;3;Sciences;1;Professeurs et assimilés;0753471R;Conservatoire national des arts et métiers;01;Paris;11;Île-de-France;0755581J;PRES Hautes Etudes - Sorbonne - Arts et Métiers;;Hors IDEX;3;48.86672, 2.35429
2011;1;Hommes;3;Sciences;1;Professeurs et assimilés;0753494R;Muséum national d'histoire naturelle;01;Paris;11;Île-de-France;0755574B;PRES Sorbonne université;5;IDEX SUPER;2;48.84412, 2.355615
2011;1;Hommes;3;Sciences;1;Professeurs et assimilés;0761904G;Université de Rouen;21;Rouen;23;Haute-Normandie;0142382N;PRES Normandie Université;;Hors IDEX;17;49.46033, 1.067308
2011;1;Hommes;3;Sciences;1;Professeurs et assimilés;0801344B;Université d'Amiens - Jules Verne;20;Amiens;22;Picardie;0512141A;PRES Picardie-Champagne;;Hors IDEX;6;49.87624, 2.266836
2011;1;Hommes;3;Sciences;1;Professeurs et assimilés;0921225G;École centrale de Paris;25;Versailles;11;Île-de-France;0912274C;PRES UniverSud Paris;3;IDEX PARIS SACLAY;2;48.766, 2.286457
2011;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0660437S;Université de Perpignan;11;Montpellier;91;Languedoc-Roussillon;0342255S;PRES Université Montpellier Sud de France;;Hors IDEX;4;42.68099, 2.902596
2011;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0720916E;Université du Maine;17;Nantes;52;Pays de la Loire;0442665H;PRES Université Nantes Angers Maine;;Hors IDEX;2;48.01605, 0.149889
2011;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0751721N;Université Paris 5 - René Descartes;01;Paris;11;Île-de-France;0755598C;PRES Sorbonne Paris Cité;7;IDEX USPC;2;48.8512, 2.340784
2011;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0751722P;Université Paris 6 - Pierre et Marie Curie;01;Paris;11;Île-de-France;0755574B;PRES Sorbonne université;5;IDEX SUPER;38;48.84641, 2.354846
2011;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0753237L;Arts et Métiers ParisTech;01;Paris;11;Île-de-France;0755581J;PRES Hautes Etudes - Sorbonne - Arts et Métiers;;Hors IDEX;5;48.83376, 2.357537
2011;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0753455Y;École normale supérieure;01;Paris;11;Île-de-France;0755575C;PRES Paris Sciences et Lettres - Quartier latin;4;IDEX PSL;2;48.84183, 2.344034
2011;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0753494R;Muséum national d'histoire naturelle;01;Paris;11;Île-de-France;0755574B;PRES Sorbonne université;5;IDEX SUPER;3;48.84412, 2.355615
2011;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0761904G;Université de Rouen;21;Rouen;23;Haute-Normandie;0142382N;PRES Normandie Université;;Hors IDEX;10;49.46033, 1.067308
2011;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0772502B;Université de Marne-la-Vallée;24;Créteil;11;Île-de-France;0772710C;PRES Université Paris Est;;Hors IDEX;3;48.84009, 2.586249
2011;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0840685N;Université d'Avignon;02;Aix-Marseille;93;Provence-Alpes-Côte d'Azur;;Hors PRES;;Hors IDEX;2;43.94944, 4.816998
2011;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0860856N;Université de Poitiers;13;Poitiers;54;Poitou-Charentes;0861420B;PRES Limousin Poitou-Charentes;;Hors IDEX;11;46.5857, 0.345813
2011;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0870669E;Université de Limoges;22;Limoges;74;Limousin;0861420B;PRES Limousin Poitou-Charentes;;Hors IDEX;9;45.82649, 1.258314
2011;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0870862P;École nationale supérieure de céramique industrielle de Limoges;22;Limoges;74;Limousin;0861420B;PRES Limousin Poitou-Charentes;;Hors IDEX;1;45.8365, 1.242573
2011;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0911101C;Université Paris 11 - Paris Sud;25;Versailles;11;Île-de-France;0912274C;PRES UniverSud Paris;3;IDEX PARIS SACLAY;20;48.69818, 2.181768
2011;1;Hommes;3;Sciences;2;Maîtres de conférences et assimilés;0951793H;Université de Cergy-Pontoise;25;Versailles;11;Île-de-France;0783617H;PRES Université du Grand Ouest parisien;;Hors IDEX;2;49.04102, 2.080776
2011;1;Hommes;4;Santé;1;Professeurs et assimilés;0211237F;Université de Dijon - Bourgogne;07;Dijon;26;Bourgogne;0212207K;PRES Bourgogne Franche-Comté;;Hors IDEX;1;47.3141, 5.066377
2011;1;Hommes;4;Santé;1;Professeurs et assimilés;0341087X;Université Montpellier 1;11;Montpellier;91;Languedoc-Roussillon;0342255S;PRES Université Montpellier Sud de France;;Hors IDEX;3;43.61493, 3.873641
2011;1;Hommes;4;Santé;1;Professeurs et assimilés;0631262E;Université Clermont-Ferrand 1 - Auvergne;06;Clermont-Ferrand;83;Auvergne;0631987T;PRES Clermont Université;;Hors IDEX;1;45.77115, 3.088561
2011;1;Hommes;4;Santé;1;Professeurs et assimilés;0781944P;Université de Versailles Saint-Quentin;25;Versailles;11;Île-de-France;0783617H;PRES Université du Grand Ouest parisien;;Hors IDEX;3;48.7997, 2.140946
2011;1;Hommes;4;Santé;1;Professeurs et assimilés;0870669E;Université de Limoges;22;Limoges;74;Limousin;0861420B;PRES Limousin Poitou-Charentes;;Hors IDEX;3;45.82649, 1.258314
2011;1;Hommes;4;Santé;1;Professeurs et assimilés;0911101C;Université Paris 11 - Paris Sud;25;Versailles;11;Île-de-France;0912274C;PRES UniverSud Paris;3;IDEX PARIS SACLAY;5;48.69818, 2.181768
2011;1;Hommes;4;Santé;2;Maîtres de conférences et assimilés;0311384L;Université Toulouse 3 - Paul Sabatier;16;Toulouse;73;Midi-Pyrénées;0312758E;PRES Université de Toulouse;6;IDEX UNITI;1;43.55708, 1.466079
2011;1;Hommes;5;STAPS;1;Professeurs et assimilés;0381838S;Université Grenoble 1 - Joseph Fourier;08;Grenoble;82;Rhône-Alpes;0383412C;PRES Université de Grenoble;;Hors IDEX;2;45.19144, 5.767264
2011;1;Hommes;5;STAPS;1;Professeurs et assimilés;0450855K;Université d'Orléans;18;Orléans-Tours;24;Centre;0371692N;PRES Centre-Val de Loire Université;;Hors IDEX;2;47.8482, 1.932077
2011;1;Hommes;5;STAPS;1;Professeurs et assimilés;0593279U;Université de Valenciennes - Hainaut-Cambrésis;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;1;50.32856, 3.51461
2011;2;Femmes;1;Droit et sciences économiques;1;Professeurs et assimilés;0450855K;Université d'Orléans;18;Orléans-Tours;24;Centre;0371692N;PRES Centre-Val de Loire Université;;Hors IDEX;2;47.8482, 1.932077
2011;2;Femmes;1;Droit et sciences économiques;1;Professeurs et assimilés;0692437Z;Université Lyon 3 - Jean Moulin;10;Lyon;82;Rhône-Alpes;0694094A;PRES Université de Lyon;;Hors IDEX;1;45.75181, 4.837565
2011;2;Femmes;1;Droit et sciences économiques;1;Professeurs et assimilés;0941111X;Université Paris 12 - Val de Marne;24;Créteil;11;Île-de-France;0772710C;PRES Université Paris Est;;Hors IDEX;2;48.78816, 2.445964
2011;2;Femmes;1;Droit et sciences économiques;2;Maîtres de conférences et assimilés;0593559Y;Université Lille 1 - Sciences technologies;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;2;50.61158, 3.142495
2011;2;Femmes;1;Droit et sciences économiques;2;Maîtres de conférences et assimilés;0593560Z;Université Lille 2 - Droit et santé;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;1;50.63128, 3.075648
2011;2;Femmes;1;Droit et sciences économiques;2;Maîtres de conférences et assimilés;0941111X;Université Paris 12 - Val de Marne;24;Créteil;11;Île-de-France;0772710C;PRES Université Paris Est;;Hors IDEX;1;48.78816, 2.445964
2011;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0134009M;Université d'Aix-Marseille;02;Aix-Marseille;93;Provence-Alpes-Côte d'Azur;;Hors PRES;1;IDEX AMIDEX;5;43.29206, 5.359012
2011;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0141408E;Université de Caen - Basse-Normandie;05;Caen;25;Basse-Normandie;0142382N;PRES Normandie Université;;Hors IDEX;2;49.18818, -0.36381
2011;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0381840U;Université Grenoble 3 - Stendhal;08;Grenoble;82;Rhône-Alpes;0383412C;PRES Université de Grenoble;;Hors IDEX;1;45.19174, 5.772365
2011;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0593561A;Université Lille 3 - Charles-de-Gaulle;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;2;50.62662, 3.125444
2011;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0631525R;Université Clermont-Ferrand 2 - Blaise Pascal;06;Clermont-Ferrand;83;Auvergne;0631987T;PRES Clermont Université;;Hors IDEX;1;45.77626, 3.091604
2011;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0692437Z;Université Lyon 3 - Jean Moulin;10;Lyon;82;Rhône-Alpes;0694094A;PRES Université de Lyon;;Hors IDEX;1;45.75181, 4.837565
2011;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0751717J;Université Paris 1 - Panthéon Sorbonne;01;Paris;11;Île-de-France;0755581J;PRES Hautes Etudes - Sorbonne - Arts et Métiers;;Hors IDEX;4;48.8468, 2.34486
2011;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0932066R;École nationale supérieure Louis Lumière;24;Créteil;11;Île-de-France;;Hors PRES;;Hors IDEX;1;48.84156, 2.573605
2011;2;Femmes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0753488J;Institut national des langues et civilisations orientales;01;Paris;11;Île-de-France;0755598C;PRES Sorbonne Paris Cité;7;IDEX USPC;1;48.82971, 2.380587
2011;2;Femmes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0781944P;Université de Versailles Saint-Quentin;25;Versailles;11;Île-de-France;0783617H;PRES Université du Grand Ouest parisien;;Hors IDEX;1;48.7997, 2.140946
2011;2;Femmes;2;Lettres et sciences humaines;2;Maîtres de conférences et assimilés;0840685N;Université d'Avignon;02;Aix-Marseille;93;Provence-Alpes-Côte d'Azur;;Hors PRES;;Hors IDEX;2;43.94944, 4.816998
2011;2;Femmes;3;Sciences;1;Professeurs et assimilés;0060931E;Université de Nice - Sophia-Antipolis;23;Nice;93;Provence-Alpes-Côte d'Azur;;Hors PRES;;Hors IDEX;2;43.71383, 7.265501
2011;2;Femmes;3;Sciences;1;Professeurs et assimilés;0341088Y;Université Montpellier 2 - Sciences techniques du Languedoc;11;Montpellier;91;Languedoc-Roussillon;0342255S;PRES Université Montpellier Sud de France;;Hors IDEX;5;43.6315, 3.860602
2011;2;Femmes;3;Sciences;1;Professeurs et assimilés;0542493S;Université de Lorraine;12;Nancy-Metz;41;Lorraine;0542471T;PRES Université de Lorraine;;Hors IDEX;9;48.69623, 6.176543
2011;2;Femmes;3;Sciences;1;Professeurs et assimilés;0561718N;Université de Bretagne-Sud;14;Rennes;53;Bretagne;0352756F;PRES Université européenne de Bretagne;;Hors IDEX;2;47.74579, -3.38969
2011;2;Femmes;3;Sciences;1;Professeurs et assimilés;0751723R;Université Paris 7 - Denis Diderot;01;Paris;11;Île-de-France;0755598C;PRES Sorbonne Paris Cité;7;IDEX USPC;2;48.8303, 2.381357
2011;2;Femmes;3;Sciences;1;Professeurs et assimilés;0941111X;Université Paris 12 - Val de Marne;24;Créteil;11;Île-de-France;0772710C;PRES Université Paris Est;;Hors IDEX;2;48.78816, 2.445964
2011;2;Femmes;3;Sciences;1;Professeurs et assimilés;7200664J;Université de Corse - Pasquale Paoli;27;Corse;94;Corse;;Hors PRES;;Hors IDEX;1;42.3064, 9.156374
2011;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0060099A;Observatoire de la côte d'azur;23;Nice;93;Provence-Alpes-Côte d'Azur;;Hors PRES;;Hors IDEX;1;43.72632, 7.29861
2011;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0141408E;Université de Caen - Basse-Normandie;05;Caen;25;Basse-Normandie;0142382N;PRES Normandie Université;;Hors IDEX;1;49.18818, -0.36381
2011;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0350936C;Université Rennes 1;14;Rennes;53;Bretagne;0352756F;PRES Université européenne de Bretagne;;Hors IDEX;1;48.11605, -1.67414
2011;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0511296G;Université de Reims - Champagne-Ardenne;19;Reims;21;Champagne-Ardenne;0512141A;PRES Picardie-Champagne;;Hors IDEX;1;49.2559, 4.040127
2011;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0631262E;Université Clermont-Ferrand 1 - Auvergne;06;Clermont-Ferrand;83;Auvergne;0631987T;PRES Clermont Université;;Hors IDEX;2;45.77115, 3.088561
2011;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0650048Z;École nationale d'ingénieurs de Tarbes;16;Toulouse;73;Midi-Pyrénées;0312758E;PRES Université de Toulouse;;Hors IDEX;1;43.22481, 0.052689
2011;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0670190T;Institut national des sciences appliquées de Strasbourg;15;Strasbourg;42;Alsace;;Hors PRES;;Hors IDEX;1;48.58229, 7.764933
2011;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0753494R;Muséum national d'histoire naturelle;01;Paris;11;Île-de-France;0755574B;PRES Sorbonne université;5;IDEX SUPER;1;48.84412, 2.355615
2011;2;Femmes;3;Sciences;2;Maîtres de conférences et assimilés;0772502B;Université de Marne-la-Vallée;24;Créteil;11;Île-de-France;0772710C;PRES Université Paris Est;;Hors IDEX;1;48.84009, 2.586249
2011;2;Femmes;4;Santé;1;Professeurs et assimilés;0381838S;Université Grenoble 1 - Joseph Fourier;08;Grenoble;82;Rhône-Alpes;0383412C;PRES Université de Grenoble;;Hors IDEX;1;45.19144, 5.767264
2011;2;Femmes;4;Santé;1;Professeurs et assimilés;0911101C;Université Paris 11 - Paris Sud;25;Versailles;11;Île-de-France;0912274C;PRES UniverSud Paris;3;IDEX PARIS SACLAY;3;48.69818, 2.181768
2011;2;Femmes;4;Santé;1;Professeurs et assimilés;0931238R;Université Paris 13 - Paris Nord;24;Créteil;11;Île-de-France;0755598C;PRES Sorbonne Paris Cité;7;IDEX USPC;1;48.95591, 2.338811
2011;2;Femmes;4;Santé;2;Maîtres de conférences et assimilés;0251215K;Université de Besançon - Franche-Comté;03;Besançon;43;Franche-Comté;0212207K;PRES Bourgogne Franche-Comté;;Hors IDEX;2;47.24045, 6.022715
2011;2;Femmes;4;Santé;2;Maîtres de conférences et assimilés;0341087X;Université Montpellier 1;11;Montpellier;91;Languedoc-Roussillon;0342255S;PRES Université Montpellier Sud de France;;Hors IDEX;3;43.61493, 3.873641
2011;2;Femmes;5;STAPS;1;Professeurs et assimilés;0593560Z;Université Lille 2 - Droit et santé;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;1;50.63128, 3.075648
2011;2;Femmes;5;STAPS;2;Maîtres de conférences et assimilés;0840685N;Université d'Avignon;02;Aix-Marseille;93;Provence-Alpes-Côte d'Azur;;Hors PRES;;Hors IDEX;1;43.94944, 4.816998
2012;1;Hommes;1;Droit et sciences économiques;1;Professeurs et assimilés;0171463Y;Université de La Rochelle;13;Poitiers;54;Poitou-Charentes;0861420B;PRES Limousin Poitou-Charentes;;Hors IDEX;1;46.14182, -1.15113
2012;1;Hommes;1;Droit et sciences économiques;1;Professeurs et assimilés;0381839T;Université Grenoble 2 - Pierre Mendès France;08;Grenoble;82;Rhône-Alpes;0383412C;PRES Université de Grenoble;;Hors IDEX;3;45.18961, 5.769436
2012;1;Hommes;1;Droit et sciences économiques;1;Professeurs et assimilés;0542493S;Université de Lorraine;12;Nancy-Metz;41;Lorraine;0542471T;PRES Université de Lorraine;;Hors IDEX;2;48.69623, 6.176543
1997;2;Femmes;1;Droit et sciences économiques;1;Professeurs et assimilés;0341087X;Université Montpellier 1;11;Montpellier;91;Languedoc-Roussillon;0342255S;PRES Université Montpellier Sud de France;;Hors IDEX;1;43.61493, 3.873641
1997;2;Femmes;1;Droit et sciences économiques;1;Professeurs et assimilés;0350937D;Université Rennes 2 - Haute Bretagne;14;Rennes;53;Bretagne;0352756F;PRES Université européenne de Bretagne;;Hors IDEX;1;48.1215, -1.70447
1997;2;Femmes;1;Droit et sciences économiques;2;Maîtres de conférences et assimilés;0211237F;Université de Dijon - Bourgogne;07;Dijon;26;Bourgogne;0212207K;PRES Bourgogne Franche-Comté;;Hors IDEX;1;47.3141, 5.066377
1997;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0060931E;Université de Nice - Sophia-Antipolis;23;Nice;93;Provence-Alpes-Côte d'Azur;;Hors PRES;;Hors IDEX;3;43.71383, 7.265501
1997;2;Femmes;2;Lettres et sciences humaines;1;Professeurs et assimilés;0134009M;Université d'Aix-Marseille;02;Aix-Marseille;93;Provence-Alpes-Côte d'Azur;;Hors PRES;1;IDEX AMIDEX;4;43.29206, 5.359012
1997;2;Femmes;3;Sciences;1;Professeurs et assimilés;0381912X;Institut polytechnique de Grenoble;08;Grenoble;82;Rhône-Alpes;0383412C;PRES Université de Grenoble;;Hors IDEX;6;45.19071, 5.717403
1997;2;Femmes;3;Sciences;1;Professeurs et assimilés;0440100V;École centrale de Nantes;17;Nantes;52;Pays de la Loire;0442665H;PRES Université Nantes Angers Maine;;Hors IDEX;1;47.24824, -1.5499
1997;2;Femmes;3;Sciences;1;Professeurs et assimilés;0511296G;Université de Reims - Champagne-Ardenne;19;Reims;21;Champagne-Ardenne;0512141A;PRES Picardie-Champagne;;Hors IDEX;2;49.2559, 4.040127
1997;2;Femmes;3;Sciences;1;Professeurs et assimilés;0590349J;École centrale de Lille;09;Lille;31;Nord-Pas-de-Calais;0596870X;PRES Université Lille Nord de France;;Hors IDEX;1;50.61158, 3.142495
1997;2;Femmes;3;Sciences;1;Professeurs et assimilés;0753471R;Conservatoire national des arts et métiers;01;Paris;11;Île-de-France;0755581J;PRES Hautes Etudes - Sorbonne - Arts et Métiers;;Hors IDEX;1;48.86672, 2.35429
1997;2;Femmes;3;Sciences;1;Professeurs et assimilés;0753494R;Muséum national d'histoire naturelle;01;Paris;11;Île-de-France;0755574B;PRES Sorbonne université;5;IDEX SUPER;1;48.84412, 2.355615
1997;2;Femmes;3;Sciences;1;Professeurs et assimilés;0781944P;Université de Versailles Saint-Quentin;25;Versailles;11;Île-de-France;0783617H;PRES Université du Grand Ouest parisien;;Hors IDEX;2;48.7997, 2.140946
1997;2;Femmes;3;Sciences;1;Professeurs et assimilés;0911101C;Université Paris 11 - Paris Sud;25;Versailles;11;Île-de-France;0912274C;PRES UniverSud Paris;3;IDEX PARIS SACLAY;13;48.69818, 2.181768
1997;2;Femmes;3;Sciences;1;Professeurs et assimilés;0951376E;École nationale supérieure de l'électronique et de ses applications;25;Versailles;11;Île-de-France;0932558A;PRES COLLEGIUM;;Hors IDEX;1;49.03901, 2.071321
